origen,destino,modo_transporte,hora_salida,fecha_consulta,distancia_km,duracion_sin_trafico_min,duracion_con_trafico_min,diferencia_trafico_min,min_por_km
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",DRIVE,07:00,2026-02-27,6.51,21.9,21.3,-0.6,3.2718894009216593
"Estación de Atocha, Madrid","Aranjuez, Madrid",DRIVE,22:00,2026-02-27,47.89,43.0,38.1,-4.9,0.79557318855711
"Estación de Atocha, Madrid","Zaragoza, España",DRIVE,10:00,2026-02-27,314.08,193.5,188.8,-4.7,0.6011207335710648
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,08:00,2026-02-27,14.38,18.7,19.8,1.1,1.376912378303199
"Estación de Atocha, Madrid","Parla, Madrid",DRIVE,04:00,2026-02-27,24.36,29.1,22.6,-6.5,0.9277504105090313
"Moncloa, Madrid","Boadilla del Monte, Madrid",DRIVE,03:00,2026-02-27,20.84,19.4,18.4,-1.0,0.8829174664107485
"Puerta del Sol, Madrid","Moncloa, Madrid",DRIVE,23:00,2026-02-27,11.92,20.5,17.7,-2.8,1.4848993288590604
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,13:00,2026-02-27,14.38,18.7,22.8,4.1,1.5855354659248957
"Aranjuez, Madrid","Ocaña, Toledo",DRIVE,14:00,2026-02-27,16.03,17.0,15.8,-1.2,0.9856519026824704
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,02:00,2026-02-27,22.96,27.1,21.8,-5.3,0.9494773519163763
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,09:00,2026-02-27,17.9,15.8,15.5,-0.3,0.8659217877094972
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,16:00,2026-02-27,33.74,31.6,31.9,0.3,0.9454653230586839
"Estación de Chamartín, Madrid","Bilbao, España",DRIVE,14:00,2026-02-27,387.98,233.3,232.2,-1.1,0.5984844579617505
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",DRIVE,01:00,2026-02-27,34.15,29.0,27.8,-1.2,0.8140556368960469
"Estación de Chamartín, Madrid",Valladolid,DRIVE,08:00,2026-02-27,208.61,133.7,135.4,1.7,0.6490580509083936
"Getafe, Madrid","Leganés, Madrid",DRIVE,03:00,2026-02-27,4.77,12.6,9.4,-3.2,1.9706498951781972
"Puerta del Sol, Madrid","Getafe, Madrid",DRIVE,05:00,2026-02-27,14.4,26.2,20.2,-6.0,1.4027777777777777
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,06:00,2026-02-27,30.81,36.5,35.6,-0.9,1.1554690035702695
"Retiro, Madrid","Getafe, Madrid",DRIVE,07:00,2026-02-27,14.99,25.4,25.1,-0.3,1.674449633088726
"Puerta del Sol, Madrid","Estación de Atocha, Madrid",DRIVE,07:00,2026-02-27,3.71,15.1,13.7,-1.4,3.6927223719676547
"Retiro, Madrid","Ciudad Universitaria, Madrid",DRIVE,06:00,2026-02-27,8.78,22.4,15.9,-6.5,1.8109339407744875
"Getafe, Madrid","Parla, Madrid",DRIVE,21:00,2026-02-27,10.84,15.5,14.1,-1.4,1.3007380073800738
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,23:00,2026-02-27,25.18,30.6,25.4,-5.2,1.0087370929308974
"Puerta del Sol, Madrid","Estación de Atocha, Madrid",DRIVE,09:00,2026-02-27,3.71,15.1,14.4,-0.7,3.881401617250674
"Estación de Chamartín, Madrid",Burgos,DRIVE,20:00,2026-02-27,234.65,140.0,137.5,-2.5,0.5859791178350735
"Estación de Chamartín, Madrid","Bilbao, España",DRIVE,17:00,2026-02-27,387.98,233.3,236.2,2.9,0.6087942677457601
"Estación de Atocha, Madrid","Málaga, España",DRIVE,11:00,2026-02-27,533.33,316.2,308.3,-7.9,0.5780661129132056
"Estación de Chamartín, Madrid","Alcobendas, Madrid",DRIVE,13:00,2026-02-27,9.54,11.8,12.2,0.4,1.278825995807128
"Estación de Chamartín, Madrid",Salamanca,DRIVE,13:00,2026-02-27,214.75,133.4,140.5,7.1,0.6542491268917345
"Estación de Atocha, Madrid",Ciudad Real,DRIVE,21:00,2026-02-27,190.37,134.3,128.6,-5.7,0.6755266060828912
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",DRIVE,14:00,2026-02-27,4.2,11.9,13.8,1.9,3.2857142857142856
"Puerta del Sol, Madrid","Vallecas, Madrid",DRIVE,02:00,2026-02-27,18.78,22.6,18.6,-4.0,0.9904153354632588
"Puerta del Sol, Madrid","Coslada, Madrid",DRIVE,12:00,2026-02-27,20.72,28.7,30.1,1.4,1.4527027027027029
"Móstoles, Madrid","Alcorcón, Madrid",DRIVE,22:00,2026-02-27,8.93,15.5,12.7,-2.8,1.4221724524076147
"Retiro, Madrid","Leganés, Madrid",DRIVE,11:00,2026-02-27,14.27,23.3,23.0,-0.3,1.6117729502452698
"Estación de Atocha, Madrid",Toledo,DRIVE,21:00,2026-02-27,73.34,57.2,53.4,-3.8,0.7281156258521952
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,21:00,2026-02-27,14.38,18.7,16.6,-2.1,1.1543810848400557
"Moncloa, Madrid","Boadilla del Monte, Madrid",DRIVE,06:00,2026-02-27,20.84,19.4,18.7,-0.7,0.8973128598848368
"Estación de Chamartín, Madrid",Valladolid,DRIVE,05:00,2026-02-27,208.61,133.7,137.1,3.4,0.6572072288001534
"Estación de Atocha, Madrid","Valencia, España",DRIVE,18:00,2026-02-27,355.0,215.0,208.6,-6.4,0.5876056338028169
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,18:00,2026-02-27,33.74,31.6,31.3,-0.3,0.927682276229994
"Estación de Atocha, Madrid",Cuenca,DRIVE,06:00,2026-02-27,164.27,98.5,95.6,-2.9,0.5819687100505265
"Estación de Chamartín, Madrid",Valladolid,DRIVE,19:00,2026-02-27,208.61,133.7,133.5,-0.2,0.6399501462058386
"Aranjuez, Madrid","Valdemoro, Madrid",DRIVE,04:00,2026-02-27,22.01,21.4,19.7,-1.7,0.8950477055883689
"Getafe, Madrid","Parla, Madrid",DRIVE,07:00,2026-02-27,10.84,15.5,16.1,0.6,1.4852398523985242
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,05:00,2026-02-27,33.74,31.6,27.4,-4.2,0.8120924718435091
"Móstoles, Madrid","Fuenlabrada, Madrid",DRIVE,16:00,2026-02-27,9.98,18.0,19.0,1.0,1.9038076152304608
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,23:00,2026-02-27,14.38,18.7,15.7,-3.0,1.0917941585535464
"Getafe, Madrid","Leganés, Madrid",DRIVE,20:00,2026-02-27,4.77,12.6,11.9,-0.7,2.4947589098532497
"Puerta del Sol, Madrid","Leganés, Madrid",DRIVE,06:00,2026-02-27,13.68,24.1,20.3,-3.8,1.4839181286549707
"Móstoles, Madrid","Fuenlabrada, Madrid",DRIVE,23:00,2026-02-27,9.98,18.0,15.1,-2.9,1.5130260521042083
"Estación de Chamartín, Madrid",Burgos,DRIVE,09:00,2026-02-27,234.65,140.0,135.5,-4.5,0.5774557852120179
"Puerta del Sol, Madrid","Vallecas, Madrid",DRIVE,15:00,2026-02-27,18.78,22.6,23.7,1.1,1.2619808306709264
"Moncloa, Madrid","Boadilla del Monte, Madrid",DRIVE,19:00,2026-02-27,20.84,19.4,19.1,-0.3,0.916506717850288
"Estación de Atocha, Madrid","Sevilla, España",DRIVE,23:00,2026-02-27,534.39,307.4,317.2,9.8,0.5935739815490559
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,05:00,2026-02-27,30.81,36.5,30.2,-6.3,0.9802012333657903
"Estación de Atocha, Madrid","Zaragoza, España",DRIVE,14:00,2026-02-27,314.08,193.5,197.4,3.9,0.6285022924095772
"Estación de Chamartín, Madrid",Salamanca,DRIVE,11:00,2026-02-27,214.75,133.4,134.4,1.0,0.6258440046565774
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",DRIVE,02:00,2026-02-27,5.83,17.7,11.9,-5.8,2.041166380789022
"Estación de Atocha, Madrid",Cuenca,DRIVE,02:00,2026-02-27,164.27,98.5,101.7,3.2,0.619102696779692
"Estación de Chamartín, Madrid",Salamanca,DRIVE,10:00,2026-02-27,214.75,133.4,133.1,-0.3,0.619790454016298
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,01:00,2026-02-27,30.81,36.5,30.1,-6.4,0.9769555339175593
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",DRIVE,16:00,2026-02-27,613.8,366.8,358.0,-8.8,0.5832518735744543
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,11:00,2026-02-27,25.18,30.6,29.7,-0.9,1.1795075456711677
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",DRIVE,08:00,2026-02-27,3.12,7.1,6.3,-0.8,2.019230769230769
"Móstoles, Madrid","Fuenlabrada, Madrid",DRIVE,08:00,2026-02-27,9.98,18.0,19.2,1.2,1.9238476953907815
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",DRIVE,05:00,2026-02-27,613.8,366.8,364.2,-2.6,0.5933528836754643
"Estación de Chamartín, Madrid",Salamanca,DRIVE,04:00,2026-02-27,214.75,133.4,136.8,3.4,0.6370197904540164
"Retiro, Madrid","Ciudad Universitaria, Madrid",DRIVE,11:00,2026-02-27,8.78,22.4,22.0,-0.4,2.5056947608200457
"Puerta del Sol, Madrid","Vallecas, Madrid",DRIVE,16:00,2026-02-27,18.78,22.6,23.9,1.3,1.2726304579339722
"Puerta del Sol, Madrid","Leganés, Madrid",DRIVE,11:00,2026-02-27,13.68,24.1,26.0,1.9,1.9005847953216375
"Puerta del Sol, Madrid","Getafe, Madrid",DRIVE,07:00,2026-02-27,14.4,26.2,25.3,-0.9,1.7569444444444444
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,13:00,2026-02-27,17.9,15.8,18.4,2.6,1.0279329608938548
"Estación de Atocha, Madrid","Alcobendas, Madrid",DRIVE,02:00,2026-02-27,18.7,19.5,16.2,-3.3,0.8663101604278075
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,02:00,2026-02-27,17.9,15.8,14.6,-1.2,0.8156424581005587
"Puerta del Sol, Madrid","Coslada, Madrid",DRIVE,10:00,2026-02-27,20.72,28.7,28.7,0.0,1.385135135135135
"Estación de Atocha, Madrid","Pinto, Madrid",DRIVE,02:00,2026-02-27,23.85,23.6,19.6,-4.0,0.8218029350104822
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",DRIVE,09:00,2026-02-27,10.39,12.8,12.4,-0.4,1.1934552454282965
"Estación de Chamartín, Madrid",Valladolid,DRIVE,22:00,2026-02-27,208.61,133.7,132.8,-0.9,0.6365946023680552
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",DRIVE,12:00,2026-02-27,4.2,11.9,12.8,0.9,3.0476190476190474
"Estación de Chamartín, Madrid",Salamanca,DRIVE,15:00,2026-02-27,214.75,133.4,140.0,6.6,0.6519208381839348
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,14:00,2026-02-27,17.9,15.8,22.3,6.5,1.245810055865922
"Estación de Atocha, Madrid","Valencia, España",DRIVE,08:00,2026-02-27,355.0,215.0,210.8,-4.2,0.5938028169014085
"Estación de Chamartín, Madrid","San Sebastián, España",DRIVE,10:00,2026-02-27,442.83,268.6,260.1,-8.5,0.5873585800420027
"Estación de Atocha, Madrid","Sevilla, España",DRIVE,10:00,2026-02-27,534.39,307.4,299.4,-8.0,0.5602649750182451
"Puerta del Sol, Madrid","Getafe, Madrid",DRIVE,12:00,2026-02-27,14.4,26.2,27.8,1.6,1.9305555555555556
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,07:00,2026-02-27,25.2,27.3,28.7,1.4,1.1388888888888888
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,04:00,2026-02-27,30.81,36.5,30.0,-6.5,0.9737098344693281
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,09:00,2026-02-27,25.2,27.3,25.6,-1.7,1.015873015873016
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,23:00,2026-02-27,15.35,25.0,22.5,-2.5,1.4657980456026058
"Puerta del Sol, Madrid","Moncloa, Madrid",DRIVE,01:00,2026-02-27,11.92,20.5,16.0,-4.5,1.342281879194631
"Estación de Atocha, Madrid",Segovia,DRIVE,06:00,2026-02-27,99.76,74.5,73.4,-1.1,0.735765838011227
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",DRIVE,08:00,2026-02-27,5.83,17.7,17.3,-0.4,2.967409948542024
"Estación de Chamartín, Madrid","San Sebastián, España",DRIVE,20:00,2026-02-27,442.83,268.6,266.2,-2.4,0.6011336178669016
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",DRIVE,22:00,2026-02-27,3.12,7.1,5.2,-1.9,1.6666666666666667
"Estación de Atocha, Madrid","Málaga, España",DRIVE,02:00,2026-02-27,533.33,316.2,319.4,3.2,0.5988787429921436
"Estación de Chamartín, Madrid",Salamanca,DRIVE,02:00,2026-02-27,214.75,133.4,131.8,-1.6,0.6137369033760187
"Estación de Atocha, Madrid",Córdoba,DRIVE,14:00,2026-02-27,392.87,238.5,244.3,5.8,0.6218341945172704
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",DRIVE,13:00,2026-02-27,16.68,17.7,17.6,-0.1,1.0551558752997603
"Retiro, Madrid","Ciudad Universitaria, Madrid",DRIVE,16:00,2026-02-27,8.78,22.4,21.9,-0.5,2.4943052391799543
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,17:00,2026-02-27,14.38,18.7,22.1,3.4,1.5368567454798332
"Estación de Chamartín, Madrid",Burgos,DRIVE,06:00,2026-02-27,234.65,140.0,140.7,0.7,0.5996164500319624
"Aranjuez, Madrid","Valdemoro, Madrid",DRIVE,11:00,2026-02-27,22.01,21.4,21.4,0.0,0.9722853248523398
"Móstoles, Madrid","Alcorcón, Madrid",DRIVE,11:00,2026-02-27,8.93,15.5,18.8,3.3,2.105263157894737
"Puerta del Sol, Madrid","Estación de Atocha, Madrid",DRIVE,02:00,2026-02-27,3.71,15.1,10.4,-4.7,2.803234501347709
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",DRIVE,06:00,2026-02-27,6.51,21.9,18.0,-3.9,2.7649769585253456
"Puerta del Sol, Madrid","Leganés, Madrid",DRIVE,14:00,2026-02-27,13.68,24.1,26.5,2.4,1.9371345029239766
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,05:00,2026-02-27,14.38,18.7,16.4,-2.3,1.140472878998609
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",DRIVE,13:00,2026-02-27,6.51,21.9,23.5,1.6,3.609831029185868
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,05:00,2026-02-27,25.18,30.6,24.5,-6.1,0.9729944400317713
"Puerta del Sol, Madrid","Estación de Atocha, Madrid",DRIVE,05:00,2026-02-27,3.71,15.1,11.1,-4.0,2.9919137466307277
"Estación de Atocha, Madrid",Segovia,DRIVE,03:00,2026-02-27,99.76,74.5,69.8,-4.7,0.6996792301523657
"Retiro, Madrid","Getafe, Madrid",DRIVE,22:00,2026-02-27,14.99,25.4,20.8,-4.6,1.3875917278185457
"Estación de Chamartín, Madrid",Burgos,DRIVE,07:00,2026-02-27,234.65,140.0,137.6,-2.4,0.5864052844662263
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",DRIVE,03:00,2026-02-27,18.03,27.1,20.5,-6.6,1.1369938990571269
"Estación de Atocha, Madrid",Cuenca,DRIVE,15:00,2026-02-27,164.27,98.5,96.1,-2.4,0.5850124794545565
"Puerta del Sol, Madrid","Coslada, Madrid",DRIVE,05:00,2026-02-27,20.72,28.7,23.3,-5.4,1.1245173745173747
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,23:00,2026-02-27,20.96,25.8,23.3,-2.5,1.1116412213740459
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,01:00,2026-02-27,12.54,16.0,13.3,-2.7,1.0606060606060608
"Aranjuez, Madrid","Ocaña, Toledo",DRIVE,08:00,2026-02-27,16.03,17.0,16.4,-0.6,1.0230817217716779
"Aranjuez, Madrid","Ocaña, Toledo",DRIVE,16:00,2026-02-27,16.03,17.0,16.8,-0.2,1.0480349344978166
"Getafe, Madrid","Leganés, Madrid",DRIVE,07:00,2026-02-27,4.77,12.6,14.0,1.4,2.9350104821802936
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",DRIVE,17:00,2026-02-27,10.39,12.8,13.6,0.8,1.308950914340712
"Retiro, Madrid","Leganés, Madrid",DRIVE,09:00,2026-02-27,14.27,23.3,22.1,-1.2,1.5487035739313246
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",DRIVE,20:00,2026-02-27,26.62,27.8,25.6,-2.2,0.9616829451540195
"Estación de Atocha, Madrid",Toledo,DRIVE,03:00,2026-02-27,73.34,57.2,52.1,-5.1,0.7103899645486774
"Aranjuez, Madrid","Valdemoro, Madrid",DRIVE,09:00,2026-02-27,22.01,21.4,20.7,-0.7,0.9404815992730576
"Puerta del Sol, Madrid","Estación de Atocha, Madrid",DRIVE,22:00,2026-02-27,3.71,15.1,12.8,-2.3,3.450134770889488
"Retiro, Madrid","Leganés, Madrid",DRIVE,04:00,2026-02-27,14.27,23.3,17.3,-6.0,1.2123335669236162
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",DRIVE,23:00,2026-02-27,12.59,26.6,23.0,-3.6,1.8268467037331215
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",DRIVE,19:00,2026-02-27,3.12,7.1,6.2,-0.9,1.9871794871794872
"Estación de Chamartín, Madrid",Burgos,DRIVE,15:00,2026-02-27,234.65,140.0,142.2,2.2,0.6060089494992541
"Móstoles, Madrid","Alcorcón, Madrid",DRIVE,23:00,2026-02-27,8.93,15.5,12.5,-3.0,1.3997760358342666
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",DRIVE,01:00,2026-02-27,4.2,11.9,9.6,-2.3,2.2857142857142856
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,10:00,2026-02-27,14.38,18.7,18.8,0.1,1.3073713490959666
"Estación de Atocha, Madrid","Pinto, Madrid",DRIVE,16:00,2026-02-27,23.85,23.6,26.2,2.6,1.0985324947589097
"Estación de Chamartín, Madrid","Alcobendas, Madrid",DRIVE,07:00,2026-02-27,9.54,11.8,12.1,0.3,1.2683438155136268
"Getafe, Madrid","Parla, Madrid",DRIVE,06:00,2026-02-27,10.84,15.5,14.0,-1.5,1.2915129151291513
"Puerta del Sol, Madrid","Vallecas, Madrid",DRIVE,14:00,2026-02-27,18.78,22.6,24.9,2.3,1.325878594249201
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",DRIVE,16:00,2026-02-27,5.83,17.7,19.4,1.7,3.327615780445969
"Estación de Atocha, Madrid",Ciudad Real,DRIVE,05:00,2026-02-27,190.37,134.3,133.6,-0.7,0.7017912486211062
"Móstoles, Madrid","Leganés, Madrid",DRIVE,21:00,2026-02-27,11.77,22.1,20.1,-2.0,1.7077315208156332
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",DRIVE,15:00,2026-02-27,10.39,12.8,13.1,0.3,1.2608277189605388
"Estación de Atocha, Madrid","Zaragoza, España",DRIVE,11:00,2026-02-27,314.08,193.5,190.7,-2.8,0.6071701477330617
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,16:00,2026-02-27,12.54,16.0,16.7,0.7,1.331738437001595
"Puerta del Sol, Madrid","Leganés, Madrid",DRIVE,10:00,2026-02-27,13.68,24.1,25.0,0.9,1.827485380116959
"Estación de Chamartín, Madrid","San Sebastián, España",DRIVE,15:00,2026-02-27,442.83,268.6,267.6,-1.0,0.604295101957862
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,22:00,2026-02-27,20.96,25.8,22.9,-2.9,1.0925572519083968
"Estación de Atocha, Madrid",Cuenca,DRIVE,14:00,2026-02-27,164.27,98.5,101.3,2.8,0.616667681256468
"Estación de Atocha, Madrid",Ciudad Real,DRIVE,22:00,2026-02-27,190.37,134.3,127.0,-7.3,0.6671219204706624
"Estación de Chamartín, Madrid","Bilbao, España",DRIVE,08:00,2026-02-27,387.98,233.3,227.5,-5.8,0.5863704314655395
"Estación de Atocha, Madrid",Cuenca,DRIVE,10:00,2026-02-27,164.27,98.5,95.1,-3.4,0.5789249406464966
"Estación de Atocha, Madrid","Sevilla, España",DRIVE,18:00,2026-02-27,534.39,307.4,303.4,-4.0,0.5677501450251689
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",DRIVE,05:00,2026-02-27,4.2,11.9,8.6,-3.3,2.0476190476190474
"Estación de Atocha, Madrid","Valencia, España",DRIVE,20:00,2026-02-27,355.0,215.0,210.0,-5.0,0.5915492957746479
"Estación de Chamartín, Madrid","Bilbao, España",DRIVE,04:00,2026-02-27,387.98,233.3,243.9,10.6,0.6286406515799783
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,02:00,2026-02-27,25.18,30.6,23.2,-7.4,0.9213661636219221
"Estación de Chamartín, Madrid",Valladolid,DRIVE,03:00,2026-02-27,208.61,133.7,135.2,1.5,0.6480993240975983
"Moncloa, Madrid","Majadahonda, Madrid",DRIVE,18:00,2026-02-27,18.27,16.4,17.6,1.2,0.9633278598795841
"Móstoles, Madrid","Alcorcón, Madrid",DRIVE,13:00,2026-02-27,8.93,15.5,17.7,2.2,1.9820828667413213
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,21:00,2026-02-27,22.96,27.1,23.9,-3.2,1.0409407665505226
"Estación de Chamartín, Madrid","Alcobendas, Madrid",DRIVE,03:00,2026-02-27,9.54,11.8,9.5,-2.3,0.9958071278825996
"Estación de Atocha, Madrid","Alcobendas, Madrid",DRIVE,15:00,2026-02-27,18.7,19.5,18.1,-1.4,0.9679144385026739
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,08:00,2026-02-27,25.2,27.3,26.5,-0.8,1.0515873015873016
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,20:00,2026-02-27,33.74,31.6,29.2,-2.4,0.8654416123295791
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",DRIVE,10:00,2026-02-27,4.2,11.9,11.3,-0.6,2.6904761904761907
"Puerta del Sol, Madrid","Getafe, Madrid",DRIVE,23:00,2026-02-27,14.4,26.2,22.7,-3.5,1.5763888888888888
"Puerta del Sol, Madrid","Vallecas, Madrid",DRIVE,10:00,2026-02-27,18.78,22.6,23.5,0.9,1.2513312034078807
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,13:00,2026-02-27,25.18,30.6,36.1,5.5,1.4336775218427324
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,07:00,2026-02-27,33.74,31.6,32.9,1.3,0.9751037344398339
"Móstoles, Madrid","Leganés, Madrid",DRIVE,07:00,2026-02-27,11.77,22.1,22.0,-0.1,1.8691588785046729
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,01:00,2026-02-27,20.96,25.8,20.8,-5.0,0.9923664122137404
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",DRIVE,07:00,2026-02-27,10.63,13.0,13.0,0.0,1.2229539040451551
"Puerta del Sol, Madrid","Coslada, Madrid",DRIVE,22:00,2026-02-27,20.72,28.7,24.9,-3.8,1.2017374517374517
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,09:00,2026-02-27,15.35,25.0,24.9,-0.1,1.6221498371335505
"Retiro, Madrid","Ciudad Universitaria, Madrid",DRIVE,15:00,2026-02-27,8.78,22.4,21.4,-1.0,2.437357630979499
"Estación de Chamartín, Madrid",Burgos,DRIVE,14:00,2026-02-27,234.65,140.0,141.8,1.8,0.6043042829746431
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",DRIVE,04:00,2026-02-27,6.51,21.9,15.8,-6.1,2.4270353302611367
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,09:00,2026-02-27,20.96,25.8,25.3,-0.5,1.20706106870229
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",DRIVE,03:00,2026-02-27,5.83,17.7,12.0,-5.7,2.058319039451115
"Estación de Atocha, Madrid",Cuenca,DRIVE,12:00,2026-02-27,164.27,98.5,94.8,-3.7,0.5770986790040786
"Estación de Atocha, Madrid",Ávila,DRIVE,10:00,2026-02-27,117.1,82.4,78.5,-3.9,0.6703672075149445
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,02:00,2026-02-27,30.81,36.5,29.9,-6.6,0.9704641350210971
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",DRIVE,23:00,2026-02-27,6.51,21.9,19.2,-2.7,2.9493087557603688
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,04:00,2026-02-27,25.18,30.6,23.7,-6.9,0.9412231930103256
"Retiro, Madrid","Ciudad Universitaria, Madrid",DRIVE,23:00,2026-02-27,8.78,22.4,18.3,-4.1,2.0842824601366745
"Estación de Chamartín, Madrid",Salamanca,DRIVE,19:00,2026-02-27,214.75,133.4,134.2,0.8,0.6249126891734574
"Estación de Atocha, Madrid",Toledo,DRIVE,05:00,2026-02-27,73.34,57.2,51.6,-5.6,0.7035724025088628
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",DRIVE,02:00,2026-02-27,10.39,12.8,10.3,-2.5,0.9913378248315688
"Estación de Atocha, Madrid","Pinto, Madrid",DRIVE,03:00,2026-02-27,23.85,23.6,19.8,-3.8,0.830188679245283
"Moncloa, Madrid","Majadahonda, Madrid",DRIVE,06:00,2026-02-27,18.27,16.4,15.8,-0.6,0.8648056923918993
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,15:00,2026-02-27,17.9,15.8,17.8,2.0,0.9944134078212292
"Móstoles, Madrid","Alcorcón, Madrid",DRIVE,06:00,2026-02-27,8.93,15.5,13.5,-2.0,1.5117581187010078
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",DRIVE,20:00,2026-02-27,12.59,26.6,25.3,-1.3,2.009531374106434
"Getafe, Madrid","Parla, Madrid",DRIVE,09:00,2026-02-27,10.84,15.5,15.4,-0.1,1.4206642066420665
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,13:00,2026-02-27,12.54,16.0,19.2,3.2,1.5311004784688995
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",DRIVE,17:00,2026-02-27,3.12,7.1,6.4,-0.7,2.0512820512820515
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,09:00,2026-02-27,14.38,18.7,18.5,-0.2,1.2865090403337969
"Puerta del Sol, Madrid","Moncloa, Madrid",DRIVE,07:00,2026-02-27,11.92,20.5,20.0,-0.5,1.6778523489932886
"Estación de Chamartín, Madrid","San Sebastián, España",DRIVE,18:00,2026-02-27,442.83,268.6,267.2,-1.4,0.6033918207890161
